36,88251
30,73973
31,81807
35,63148
31,4331
28,76376
36,18676
35,5567
35,7683
31,58
35,43567
34,62857
37,94858
40,63567
33,07733
34,99731
31,20645
21,36041
37,87384
33,43494
30,93007
23,24436
33,83895
32,78662
35,28931
27,91218
30,42287
35,36248
32,78708
35,58699
34,05952
35,938
37,41627
38,85206
33,44629
37,75241
29,40766
30,7576
34,86639
33,98216
32,89325
30,49202
31,11029
33,06841
34,71888
28,35061
35,69653
36,06506
36,23357
30,45895
28,28269
33,42714
36,11478
37,33742
34,90932
26,09522
33,47701
32,86045
36,81869
37,20372
32,94881
34,15567
36,67991
33,73197
30,43075
31,48188
34,39984
35,44071
25,94787
33,87265
27,27795
34,28394
31,29817
33,25741
33,64716
34,87986
27,39746
35,42538
35,11341
31,11513
31,53284
28,38918
29,03956
34,99638
31,97336
37,2122
29,79215
34,72913
34,34723
34,49142
32,5437
37,31333
33,2062
33,76318
33,16006
36,60352
27,48433
36,17742
39,12184
31,62002
33,45459
37,59492
35,58319
36,62585
35,35034
36,54122
28,81402
34,57562
30,09045
35,7047
32,1053
28,27882
34,64827
36,67686
30,42811
31,97524
39,20353
27,56325
35,61339
35,31376
29,60484
32,2465
34,94431
38,23258
34,00025
38,91512
31,09518
30,17485
27,9054
34,4639
32,14108
20,96996
29,69971
35,7574
33,24331
37,90168
35,14028
37,32533
31,62317
30,34803
25,878
32,39343
25,97385
36,95649
37,56749
35,89095
34,50315
35,61366
29,28003
27,97353
37,34666
33,43225
35,08404
26,45964
38,41357
33,88851
37,35467
37,87864
35,5357
31,479
34,51712
26,22102
37,53656
31,31785
38,84757
37,27765
34,257
37,14356
31,35447
30,62433
25,12079
34,43165
36,00352
34,37696
37,27479
33,58574
29,14174
30,83526
35,23984
38,99812
25,79841
32,58224
29,33846
31,98658
35,40143
34,17327
33,15096
27,59836
34,2612
31,67421
39,02731
32,41467
33,00841
33,1214
35,3344
32,02735
30,23407
35,01955
34,13234
30,43064
37,59319
32,22194
32,13435
30,72489
27,3503
21,02469
32,98401
36,20913
36,34379
32,16808
31,63835
37,88361
35,51137
30,67691
30,69801
25,34349
30,83789
36,29159
37,94425
34,17942
33,27234
33,15149
33,71866
35,09583
32,73868
33,3768
33,87059
35,95466
36,54203
35,00315
33,11697
37,09462
29,4248
34,24435
35,0372
36,53533
31,16253
37,36961
30,69844
35,40186
33,06763
32,845
29,55358
33,77867
26,05876
36,45136
28,10441
29,05863
29,25845
37,57491
36,58245
34,6527
27,63802
31,24076
36,51178
27,71207
33,48227
28,51472
30,0158
31,62358
33,7499
33,68259
36,99566
35,75798
38,07277
35,50196
33,59515
28,06063
30,88838
26,40505
30,51354
37,23203
33,91287
37,30687
32,16629
36,58197
33,73599
34,56348
27,53346
38,36679
37,38011
27,52507
34,44148
30,37496
33,99562
35,01518
31,28008
36,84482
34,43045
28,22991
27,98634
26,01739
37,5474
32,88017
30,04648
38,9682
34,1504
22,15165
34,17125
30,62807
30,60872
33,66975
36,36734
38,15042
33,0595
25,10864
32,73481
30,32535
34,03596
37,35839
33,75644
34,18438
33,95603
33,88534
24,83316
34,85048
37,03762
30,33385
33,10056
34,75792
36,35059
34,21439
34,70443
32,87517
37,06124
32,09714
27,94789
37,61982
27,48598
31,33455
30,49757
34,73711
32,10982
33,49867
28,43889
35,2296
29,67859
37,72596
30,10036
33,44221
33,15088
31,15618
33,13161
39,43033
37,48201
31,99311
39,30481
36,6118
33,67276
34,74969
36,40465
30,9645
34,90667
34,04591
35,32374
31,54158
35,24703
29,7349
34,45322
32,39265
18,84327
32,62512
34,06005
34,82289
35,38018
33,51379
35,4157
30,23643
32,38278
29,69262
37,14536
36,3794
33,28259
36,52198
31,76032
27,01539
36,77454
28,12323
36,36498
35,98192
35,11135
38,33042
37,85434
35,11785
33,71492
36,13321
32,96743
34,55273
37,20029
32,20937
33,02101
35,21682
31,07601
35,01765
37,75489
31,47381
30,22701
29,28827
31,81591
31,25231
35,75694
31,20891
36,92414
37,98642
29,89369
36,11381
37,15232
20,3169
29,31112
29,34094
31,16386
36,42833
32,17246
21,1494
37,6194
29,55105
34,01
33,8359
34,30215
27,2236
35,04223
36,21898
29,23263
29,98985
32,33017
34,00429
31,64186
33,7608
32,91395
32,91543
30,60692
26,37166
30,65307
33,95464
31,21834
29,06609
37,54625
31,69798
33,34936
33,71053
32,70351
37,45488
27,39697
35,76512
32,45836
29,59276
34,53998
35,53445
29,9124
30,54519
32,65079
38,0166
33,09938
38,6554
35,53971
32,92628
38,44739
32,35378
36,16743
34,19233
34,31367
31,65982
21,71866
34,60061
28,56553
25,04971
32,9617
35,09088
34,3236
33,22793
34,16447
36,80859
28,47469
26,3851
27,68559
33,80677
35,88506
37,09575
33,23241
35,64415
32,54266
36,46024
29,46567
33,09121
34,24248
27,83523
34,44408
36,68393
37,23774
26,44584
33,97911
34,31454
35,24797
32,41005
33,6787
31,72022
35,18052
35,71502
35,20486
36,73804
29,2684
29,60371
31,79336
28,06032
28,32591
30,84407
32,01338
39,15553
32,14856
30,61716
32,71858
32,4719
35,60971
35,84163
33,36792
32,76266
36,60851
33,5032
35,97062
38,49785
32,68692
34,6007
36,14031
36,02767
33,20361
33,54347
34,65491
34,43123
33,04832
32,6985
34,21016
35,32082
33,20971
36,68929
27,66111
32,52052
33,99686
32,80559
35,44493
34,66491
37,06253
36,12423
31,35633
33,04663
29,75004
32,25629
33,83703
37,28289
30,0132
31,33855
33,0752
30,47498
29,8928
33,79673
34,11196
