0,8110431
0,5365494
0,5489041
0,7647237
1,161766
0,9825794
1,374454
0,7674366
1,156665
0,9793769
1,008195
0,9670397
1,05083
0,5913674
0,6050868
0,8487201
0,7742296
1,461259
1,014559
0,6954663
1,265246
0,6048769
0,5731207
0,9192257
1,400757
0,6237208
1,271242
0,577803
1,297035
0,5789623
0,8020831
0,9140449
0,5998106
0,6623394
0,9472327
1,45135
0,5082008
1,175195
1,287076
0,5434183
0,5052873
0,6831634
0,517768
0,5624987
0,6239637
0,7023019
0,5915322
0,6181573
0,8335939
0,6112965
0,9428699
0,8390182
0,5720663
0,5128782
0,8316135
1,172002
0,6955841
0,8870598
0,7625953
0,5018341
0,8113877
0,8609016
0,8889174
0,6318359
0,6116969
0,710582
1,411006
0,7091781
0,9830915
0,7844614
0,5431926
1,248138
0,5551187
0,9891956
0,5165123
0,8724393
0,7551107
0,8840294
0,6167658
1,355012
0,510744
0,5303161
0,5313982
0,7167627
0,6162428
1,471052
0,5864989
1,265466
0,9911362
0,5423097
0,9838299
0,5550967
1,317789
1,011412
0,6334406
0,8120035
1,065623
1,366157
0,6107236
0,5542582
1,073821
0,6771569
1,288337
0,7150596
1,00686
1,341011
1,060369
1,260426
1,337775
0,7022752
1,319633
0,6224514
0,5735744
0,5410793
0,5284225
1,104693
1,244411
0,8095448
1,039962
0,7678469
0,7204409
1,360078
1,180228
0,6762244
0,868182
0,6133186
0,8582925
0,5737787
0,5951177
0,8612029
0,9913694
1,213556
0,5537766
1,278203
0,657719
1,462228
0,6674325
0,6131406
1,231699
1,017564
1,258502
0,804854
0,646009
0,6764342
0,7363549
0,515681
0,6593053
0,805308
1,381714
0,5429049
1,014163
0,8878299
0,709187
0,7201328
0,749353
0,5432864
1,348858
1,255706
1,016083
0,7494859
1,239244
1,344005
0,7920223
0,7003122
1,199526
0,515299
0,6692175
0,5096178
1,385691
0,7297378
0,5964447
0,7641296
0,5262553
1,372882
0,9507626
1,487165
0,8390201
1,20592
1,03567
0,7544976
0,5192754
0,8892565
0,5790473
0,9691311
0,5862719
1,132951
1,373493
0,7099136
0,6603438
1,025304
0,6030682
1,358643
0,5703229
1,404033
1,159621
1,044135
0,700011
0,6671434
0,7297682
0,8213675
0,8389044
0,5423312
0,7797557
0,9453501
1,252012
0,5221587
0,9304559
0,7197756
0,6116136
1,216717
0,5097081
0,7868657
1,312001
0,7882023
0,7215183
0,6111544
0,6672391
0,5435592
0,7963046
0,7950425
1,058441
0,506045
0,7314609
0,8498868
0,8919725
0,5304837
0,8097237
0,6702487
1,003337
0,9360982
0,5359551
1,443386
0,6725093
0,5780956
0,8595117
0,6290933
1,402431
1,026062
0,6859701
0,7736036
0,8469938
1,362723
0,8041164
1,229448
0,9434669
0,8440759
0,5569727
0,6242348
0,8899208
0,6599411
0,6726679
0,9451921
0,8410863
0,5319563
0,699999
0,7148612
1,095789
1,079486
1,141558
0,8594651
0,7811975
0,6577675
0,7002079
0,5093368
0,638332
1,051367
0,7693436
0,6469939
0,7349473
1,140668
0,6531678
1,003401
0,5459201
0,5101726
1,186106
0,6349532
0,7023252
1,392997
0,9399071
1,085209
0,6096013
0,7129098
0,6584737
0,6140101
0,613704
1,039303
1,041676
0,6985737
1,265779
0,7783893
0,5359784
0,5266469
0,8312365
0,5772829
0,9665705
0,6801288
0,9366559
0,7161011
1,051083
0,6943445
0,7731272
0,9725167
1,107146
0,686993
1,071672
0,6573613
0,6241371
1,475107
1,251697
0,8547277
0,6169485
0,603201
1,088892
1,042378
1,414402
0,8308321
0,8322567
0,5374218
0,8279333
0,707805
1,199281
0,6982397
0,6887348
1,227417
0,5189704
0,5738471
1,08935
1,08181
0,7429904
1,303205
0,6876387
1,242488
0,9868656
1,183401
0,6381669
0,7380921
0,7798386
0,5455374
1,498433
1,044004
0,6439662
1,229486
0,5896881
0,7829685
0,5455662
0,7793776
0,7874491
0,581636
1,021988
1,006261
1,312029
0,700966
0,6935679
0,6739683
0,7460673
0,8302997
0,5777571
0,5957534
1,062818
1,190814
1,091062
0,9434577
0,5609988
0,5664269
